loss,coverage_loss,risk_loss,coverage_mae,risk_accuracy,val_loss,val_coverage_loss,val_risk_loss,val_coverage_mae,val_risk_accuracy,lr
0.2798808515071869,0.0638338252902031,0.6986381411552429,0.18578150868415833,0.6875,0.37890833616256714,0.10612214356660843,0.9301171898841858,0.21969254314899445,0.6309523582458496,0.001
0.2929115891456604,0.06729868799448013,0.7341400980949402,0.1948913186788559,0.6666666865348816,0.3767686188220978,0.10527268052101135,0.9252181053161621,0.21928691864013672,0.6309523582458496,0.001
0.2888241708278656,0.06616318970918655,0.7234296798706055,0.19096839427947998,0.6904761791229248,0.3754505515098572,0.10520359128713608,0.921231746673584,0.2195103019475937,0.6309523582458496,0.001
0.28994378447532654,0.06732199341058731,0.7246721386909485,0.19385412335395813,0.6904761791229248,0.37857741117477417,0.10561420768499374,0.9308398962020874,0.21955940127372742,0.6428571343421936,0.001
0.2732190191745758,0.06125543639063835,0.6832396984100342,0.17723190784454346,0.6666666865348816,0.3810463547706604,0.10623635351657867,0.9378399848937988,0.21945932507514954,0.6309523582458496,0.001
0.2822187840938568,0.06389499455690384,0.7073259353637695,0.18607383966445923,0.6785714030265808,0.379610538482666,0.10565157979726791,0.9346505403518677,0.21928171813488007,0.6309523582458496,0.001
0.2864491045475006,0.06602317094802856,0.7166529893875122,0.19032593071460724,0.6904761791229248,0.3776742219924927,0.10476899147033691,0.9304677248001099,0.21884402632713318,0.6428571343421936,0.001
0.27658313512802124,0.06467951834201813,0.6870325803756714,0.1882248967885971,0.6815476417541504,0.3799675405025482,0.1054290384054184,0.9365645051002502,0.2183937281370163,0.6428571343421936,0.001
0.28345590829849243,0.06531725823879242,0.7084909677505493,0.19067871570587158,0.6815476417541504,0.3819270431995392,0.10589892417192459,0.9421256184577942,0.21885177493095398,0.6309523582458496,0.001
0.2904414236545563,0.06657977402210236,0.7290240526199341,0.18895600736141205,0.6815476417541504,0.3822050094604492,0.1063341498374939,0.9423065185546875,0.21885989606380463,0.6428571343421936,0.001
0.26769551634788513,0.058260731399059296,0.6728243827819824,0.1771654337644577,0.6964285969734192,0.3843141794204712,0.10717777162790298,0.9474529027938843,0.21950145065784454,0.6309523582458496,0.001
0.2849719226360321,0.06784817576408386,0.7081958055496216,0.1903957575559616,0.6875,0.3865167498588562,0.10811606794595718,0.9528288841247559,0.22035199403762817,0.6190476417541504,0.001
0.2942578196525574,0.06825080513954163,0.7384302020072937,0.19218948483467102,0.6785714030265808,0.3885217010974884,0.1084854006767273,0.9588742852210999,0.22065991163253784,0.6190476417541504,0.001
0.28599509596824646,0.06790052354335785,0.7118664979934692,0.1886758953332901,0.711309552192688,0.3881407380104065,0.10844581574201584,0.957805335521698,0.22095434367656708,0.6309523582458496,0.0005
0.2749585211277008,0.0634925439953804,0.6854895949363708,0.18423829972743988,0.6696428656578064,0.3881453573703766,0.10854560136795044,0.9577309489250183,0.22087687253952026,0.6309523582458496,0.0005
0.29144471883773804,0.06652068346738815,0.7335282564163208,0.19031015038490295,0.6726190447807312,0.3864428699016571,0.10831184685230255,0.952775776386261,0.22074000537395477,0.6190476417541504,0.0005
0.28604963421821594,0.0640297383069992,0.7215548157691956,0.1871625781059265,0.6726190447807312,0.385597825050354,0.10834769159555435,0.9500914216041565,0.22103779017925262,0.6190476417541504,0.0005
0.2807402014732361,0.06463758647441864,0.7026525139808655,0.18575289845466614,0.6875,0.3843892514705658,0.10818006098270416,0.9466137886047363,0.22109854221343994,0.6190476417541504,0.0005
0.29003798961639404,0.06424863636493683,0.7346402406692505,0.18804609775543213,0.6845238208770752,0.3853282034397125,0.1083408072590828,0.9494423866271973,0.22110868990421295,0.6190476417541504,0.0005
